"Suburb","Rooms","Type","Method","SellerG","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","PredictedPrice"
"Preston",2,"h","S","Harcourts",8.8,"3072",2,1,1,669,123,1965,"Darebin",697486.871058964
"Preston",2,"t","PI","hockingstuart",8.8,"3072",3,1,1,367.5,123,1965,"",265811.418034015
"Preston",3,"h","S","hockingstuart",8.8,"3072",3,3,2,421,123,1965,"Darebin",1193810.91831967
"Preston",3,"h","PI","Harcourts",8.8,"3072",3,1,1,487,189,1925,"Darebin",854328.495000632
"Preston",3,"h","S","Nelson",8.8,"3072",2,1,2,555,123,1965,"Darebin",981990.559897409
"Preston",2,"t","S","Harcourts",8.8,"3072",2,1,1,113,90,2013,"Darebin",337153.725476406
"Preston",3,"h","S","Jellis",8.8,"3072",3,1,1,367.5,123,1965,"",1021942.06254188
"Preston",3,"h","S","hockingstuart",8.8,"3072",3,1,4,707,123,1965,"Darebin",1020529.85609734
"Preston",3,"h","SP","Barry",8.8,"3072",2,1,1,421,97,1930,"Darebin",919799.666871197
"Preston",3,"h","SP","Ray",8.8,"3072",3,1,2,409,123,1965,"Darebin",845965.416774912
"Preston",2,"u","PI","hockingstuart",8.8,"3072",3,1,1,367.5,123,1965,"",72900.4945344492
"Preston",3,"h","S","Barry",8.8,"3072",3,1,1,485,123,1965,"Darebin",882560.799201554
"Preston",2,"t","S","Barry",8.8,"3072",3,1,1,367.5,123,1965,"",456078.27013987
"Preston",3,"h","S","Love",8.8,"3072",3,1,2,454,123,1965,"Darebin",968511.522442221
"Preston",3,"t","S","Nelson",8.8,"3072",3,1,1,367.5,123,1965,"",666532.037904381
"Preston",2,"h","SP","hockingstuart",8.8,"3072",2,1,1,529,528,1965,"Darebin",779397.914983529
"Preston",2,"u","SP","Jellis",8.8,"3072",2,2,1,1485,69,2010,"Darebin",339125.226672494
"Preston",2,"u","S","Love",8.8,"3072",2,1,1,187,60,2005,"Darebin",163543.388725275
"Preston",2,"t","SP","hockingstuart",8.8,"3072",3,1,1,367.5,123,1965,"",332274.272695241
"Preston",2,"h","S","Nelson",8.8,"3072",2,1,1,266,100,1925,"Darebin",726765.042003906
"Preston",2,"h","S","Nelson",8.8,"3072",2,1,1,372,82,1940,"Darebin",696719.706439805
"Preston",4,"h","PI","Barry",8.8,"3072",4,2,1,0,123,1965,"Darebin",1101865.58098821
"Preston",4,"h","S","hockingstuart",8.8,"3072",4,1,2,400,147,1940,"Darebin",1107839.58323924
"Preston",3,"h","S","Barry",8.8,"3072",3,2,3,502,123,1965,"Darebin",1181345.20723316
"Preston",3,"h","S","Nelson",8.8,"3072",3,1,2,497,123,1965,"Darebin",933489.120046781
"Preston",2,"u","S","Harcourts",8.8,"3072",2,1,1,126,79,1970,"Darebin",202839.985625827
"Preston",2,"t","S","hockingstuart",8.8,"3072",3,1,1,367.5,123,1965,"",381179.621209783
"Preston",3,"h","S","Jellis",8.8,"3072",2,1,2,468,123,1965,"Darebin",1070374.65991838
"Reservoir",3,"h","S","Nelson",11.2,"3073",3,1,1,367.5,123,1965,"",844394.290097643
"Reservoir",3,"h","S","Barry",11.2,"3073",3,1,2,779,138,1950,"Darebin",897723.253296415
"Reservoir",3,"t","S","RW",11.2,"3073",3,2,2,207,123,2006,"Darebin",726981.009939444
"Reservoir",3,"h","PI","Barry",11.2,"3073",3,1,2,762,123,1965,"Darebin",752370.476876325
"Reservoir",3,"h","S","hockingstuart",11.2,"3073",3,2,2,676,272,1950,"Darebin",1046878.73001998
"Reservoir",2,"t","S","Nelson",11.2,"3073",2,1,1,91,84,2014,"Darebin",230253.692861009
"Reservoir",3,"h","S","Barry",11.2,"3073",3,1,2,227,118,1930,"Darebin",911037.040198839
"Reservoir",3,"h","SP","Ray",11.2,"3073",3,2,3,649,114,1950,"Darebin",1006925.46005235
"Reservoir",2,"h","PI","Barry",11.2,"3073",2,1,1,360,83,1960,"Darebin",483129.595439492
"Reservoir",1,"u","PI","Ray",11.2,"3073",1,1,1,125,123,1965,"Darebin",-204840.568862297
"Reservoir",4,"h","S","Barry",11.2,"3073",4,1,1,518,135,1920,"Darebin",1049625.40822693
"Reservoir",2,"u","S","Barry",11.2,"3073",3,1,1,367.5,123,1965,"",175019.369616586
"Reservoir",3,"t","S","Ray",11.2,"3073",3,1,1,270,160,2016,"Darebin",411629.58433821
"Reservoir",2,"h","S","Barry",11.2,"3073",2,1,2,379,123,1965,"Darebin",681334.074990535
"Reservoir",2,"u","SP","Ray",11.2,"3073",2,1,2,132,83,1980,"Darebin",71470.2129558851
"Reservoir",3,"h","S","Nelson",11.2,"3073",2,1,3,560,110,1950,"Darebin",979809.412925319
"Reservoir",3,"h","S","Barry",11.2,"3073",3,1,1,367.5,123,1965,"",863698.042288941
"Reservoir",4,"h","PI","Ray",11.2,"3073",4,1,2,650,123,1965,"Darebin",876101.388464893
"Reservoir",2,"u","S","Love",11.2,"3073",2,1,1,137,123,1965,"Darebin",165716.338065546
"Reservoir",2,"t","SP","Ray",11.2,"3073",3,1,1,367.5,123,1965,"",262130.207712306
"Reservoir",2,"h","S","hockingstuart",11.2,"3073",3,1,1,367.5,123,1965,"",559041.873403044
"Reservoir",2,"u","S","Love",11.2,"3073",2,1,1,168,93,1970,"Darebin",143676.672251509
"Reservoir",3,"h","PI","Barry",11.2,"3073",3,1,1,367.5,123,1965,"",748329.839113173
"Reservoir",3,"t","SP","Barry",11.2,"3073",3,1,1,367.5,123,1965,"",548782.464557419
"Reservoir",3,"h","PI","Ray",11.2,"3073",3,2,2,215,146,2003,"Darebin",802467.38004191
"Reservoir",1,"u","SP","Harcourts",11.2,"3073",1,1,2,96,45,2009,"Darebin",-121354.10764642
"Reservoir",3,"u","S","Barry",11.2,"3073",3,1,1,367.5,123,1965,"",404776.889572395
"Reservoir",2,"t","S","Ray",11.2,"3073",2,1,1,120,123,1965,"Darebin",285313.394885765
"Reservoir",4,"h","S","Barry",11.2,"3073",4,2,4,601,123,1965,"Darebin",1346378.20901708
"Reservoir",3,"h","PI","Love",11.2,"3073",2,1,1,644,123,1965,"Darebin",744945.860063001
"Reservoir",2,"h","S","Nelson",11.2,"3073",3,1,1,367.5,123,1965,"",614636.770141833
"Reservoir",2,"h","SP","Ray",11.2,"3073",2,2,2,654,123,1965,"Darebin",737146.505598984
"Reservoir",4,"h","SP","Ray",11.2,"3073",4,2,2,578,123,1965,"Darebin",1100125.65219995
"Reservoir",2,"u","S","Ray",11.2,"3073",2,1,1,104,77,1970,"Darebin",61831.4540518578
"Reservoir",3,"h","S","Ray",11.2,"3073",3,1,4,527,146,1965,"Darebin",959759.400966762
"Reservoir",3,"h","SP","hockingstuart",11.2,"3073",3,1,1,367.5,123,1965,"",739894.044844312
"Reservoir",3,"t","PI","Ray",11.2,"3073",3,1,1,367.5,123,1965,"",425424.87300689
"Reservoir",2,"u","VB","Nelson",11.2,"3073",2,1,1,122,74,1980,"Darebin",-11462.6303321756
"Reservoir",3,"h","SP","Fletchers",11.2,"3073",3,2,3,574,159,1955,"Darebin",1020293.32521148
"Reservoir",2,"u","S","hockingstuart",11.2,"3073",3,1,1,367.5,123,1965,"",100120.720686499
"Reservoir",3,"h","S","Nelson",11.2,"3073",3,1,1,474,114,1960,"Darebin",777924.537874465
"Reservoir",4,"h","S","Ray",11.2,"3073",3,1,1,367.5,123,1965,"",1036560.82535545
"Reservoir",3,"h","PI","hockingstuart",11.2,"3073",3,1,2,464,125,1920,"Darebin",741897.739671962
"Reservoir",3,"h","S","Ray",11.2,"3073",3,1,1,367.5,123,1965,"",806803.305399638
"Reservoir",3,"h","PI","RW",11.2,"3073",3,1,1,367.5,123,1965,"",782619.679385584
"Reservoir",3,"h","S","Love",11.2,"3073",3,2,2,456,137,1970,"Darebin",1038339.5659544
"Reservoir",2,"h","S","Barry",11.2,"3073",2,1,2,268,123,1965,"Darebin",680038.187756617
"Reservoir",2,"t","PI","Barry",11.2,"3073",3,1,1,367.5,123,1965,"",252562.089940384
"Reservoir",3,"h","S","hockingstuart",11.2,"3073",3,1,2,561,96,1950,"Darebin",799325.091945264
"Reservoir",2,"h","PI","Barry",11.2,"3073",3,1,1,367.5,123,1965,"",518572.319157363
"Reservoir",2,"u","PI","Ray",11.2,"3073",3,1,1,367.5,123,1965,"",2756.42955151526
"Reservoir",2,"u","SP","Barry",11.2,"3073",2,1,1,153,87,2007,"Darebin",20369.5231956765
"Reservoir",3,"h","S","Ray",11.2,"3073",3,2,2,0,123,1965,"Darebin",960349.836998752
"Reservoir",3,"h","S","Love",11.2,"3073",3,2,2,803,123,1965,"Darebin",1042839.98625341
"Reservoir",3,"h","S","Love",11.2,"3073",3,1,1,719,123,1965,"Darebin",813365.35313689
"Reservoir",5,"h","S","Nelson",11.2,"3073",5,3,4,922,123,1965,"Darebin",1671157.21755882
"Reservoir",1,"u","S","Brad",11.2,"3073",2,1,1,0,45,1970,"Darebin",-116046.237519156
"Reservoir",2,"h","S","Barry",11.2,"3073",2,1,1,585,97,1950,"Darebin",622977.660375772
"Reservoir",2,"t","VB","Love",11.2,"3073",2,1,2,153,107,2003,"Darebin",269693.820117753
"Reservoir",2,"u","S","Ray",11.2,"3073",2,1,1,236,72,2012,"Darebin",-1568.72133095283
"Reservoir",3,"h","S","Stockdale",11.2,"3073",3,1,1,367.5,123,1965,"",848222.335065813
"Reservoir",3,"h","S","Nelson",11.2,"3073",3,1,2,480,123,1965,"Darebin",845142.673807058
"Reservoir",2,"u","S","Stockdale",11.2,"3073",3,1,1,367.5,123,1965,"",159543.662393459
"Reservoir",3,"h","SP","hockingstuart",11.2,"3073",3,1,1,367.5,123,1965,"",739894.044844312
"Reservoir",4,"h","S","Ray",11.2,"3073",4,2,2,508,141,1950,"Darebin",1179496.62403013
"Reservoir",3,"h","S","Barry",11.2,"3073",2,3,6,957,123,1965,"Darebin",1515011.42592173
"Reservoir",4,"h","S","Ray",11.2,"3073",4,1,2,561,134,1960,"Darebin",1003352.7392061
"Richmond",2,"h","S","Biggin",2.6,"3121",2,1,1,125,103,1950,"Yarra",1096416.27977032
"Richmond",3,"t","SP","Jellis",2.6,"3121",3,1,1,367.5,123,1965,"",1154016.45945077
"Richmond",2,"h","SP","Biggin",2.6,"3121",3,1,1,367.5,123,1965,"",1076129.39249979
"Richmond",2,"u","S","Biggin",2.6,"3121",2,1,1,534,123,1970,"Yarra",622511.86380495
"Richmond",5,"h","SP","Jellis",2.6,"3121",5,3,3,618,260,1890,"Yarra",2337733.05557757
"Richmond",2,"u","S","Jellis",2.6,"3121",2,1,1,0,62,1970,"Yarra",699983.547128059
"Richmond",2,"u","S","Biggin",2.6,"3121",2,2,1,2740,76,2003,"Yarra",734153.906763783
"Richmond",2,"h","S","Biggin",2.6,"3121",3,1,1,367.5,123,1965,"",1125034.74101433
"Richmond",3,"h","S","Biggin",2.6,"3121",3,1,3,283,123,1965,"Yarra",1408053.96708869
"Richmond",2,"u","S","Jellis",2.6,"3121",2,2,2,0,123,1965,"Yarra",966345.458956806
"Richmond",3,"h","VB","Jellis",2.6,"3121",3,1,0,176,92,1900,"Yarra",1297115.66936492
"Richmond",4,"h","VB","Jellis",2.6,"3121",4,1,0,254,124,1890,"Yarra",1510793.03933679
"Richmond",2,"u","S","Jellis",2.6,"3121",2,1,2,0,68,1997,"Yarra",732924.73717609
"Richmond",2,"u","S","Marshall",2.6,"3121",2,1,1,0,61,1970,"Yarra",853191.138115063
"Richmond",2,"t","S","Jellis",2.6,"3121",2,1,1,92,115,1970,"Yarra",920411.042644847
"Richmond",3,"h","S","Jellis",2.6,"3121",3,1,1,367.5,123,1965,"",1468932.03718229
"Richmond",3,"h","S","Biggin",2.6,"3121",3,1,0,187,123,1965,"Yarra",1196657.26839321
"Richmond",2,"u","S","Biggin",2.6,"3121",3,1,1,367.5,123,1965,"",666113.588297786
"Richmond",3,"h","S","Marshall",2.6,"3121",3,1,0,245,140,1900,"Yarra",1570305.87093769
"Richmond",2,"t","S","Jellis",2.6,"3121",2,1,1,97,85,2004,"Yarra",854949.907440659
"Richmond",3,"u","SP","Nelson",2.6,"3121",3,2,1,0,120,2005,"Yarra",878911.798339262
"Richmond",3,"h","S","hockingstuart",2.6,"3121",2,1,1,207,123,1965,"Yarra",1283952.13234495
"Richmond",1,"u","VB","Jellis",2.6,"3121",3,1,1,367.5,123,1965,"",455765.628183145
"Richmond",3,"h","VB","Jellis",2.6,"3121",3,2,0,194,123,1965,"Yarra",1374550.53542965
"Richmond",2,"t","S","Jellis",2.6,"3121",2,2,1,0,2,1965,"Yarra",1028795.67134496
"Richmond",2,"u","S","hockingstuart",2.6,"3121",3,1,1,367.5,123,1965,"",635258.67235062
"Richmond",3,"h","S","Jellis",2.6,"3121",3,2,1,157,141,1900,"Yarra",1644564.87158762
"Richmond",2,"t","S","Castran",2.6,"3121",3,1,1,367.5,123,1965,"",1245150.65300837
"Richmond",2,"u","PI","Jellis",2.6,"3121",2,2,1,0,76,2013,"Yarra",686068.660928039
"Richmond",3,"h","S","Nelson",2.6,"3121",3,2,1,123,123,1965,"Yarra",1449144.03265613
"Richmond",2,"h","S","Biggin",2.6,"3121",2,1,0,158,123,1900,"Yarra",1111029.12514216
"Richmond",3,"h","S","hockingstuart",2.6,"3121",2,2,1,126,123,1965,"Yarra",1441408.46948089
"Richmond",1,"u","SP","RT",2.6,"3121",1,1,1,0,123,1965,"Yarra",529668.471256409
"Richmond",3,"h","S","Biggin",2.6,"3121",3,1,0,128,123,1965,"Yarra",1195968.46346708
"Richmond",3,"h","S","Jellis",2.6,"3121",3,1,1,367.5,123,1965,"",1468932.03718229
"Richmond",3,"u","S","Biggin",2.6,"3121",3,2,2,0,104,2005,"Yarra",965186.500670178
"Richmond",3,"h","PI","Greg",2.6,"3121",3,1,1,367.5,123,1965,"",1326949.4358092
"Richmond",2,"u","S","Jellis",2.6,"3121",2,2,1,0,68,2008,"Yarra",804879.668406109
"Richmond",3,"h","S","Rendina",2.6,"3121",3,1,2,212,123,1965,"Yarra",1347749.02808412
"Richmond",1,"u","S","Biggin",2.6,"3121",1,1,1,0,123,1965,"Yarra",441778.510676849
"Richmond",2,"u","S","Jellis",2.6,"3121",2,2,2,0,106,2000,"Yarra",905825.022382667
"Richmond",3,"h","S","Biggin",2.6,"3121",3,1,0,224,123,1965,"Yarra",1197089.23080452
"Richmond",1,"u","VB","RT",2.6,"3121",1,1,1,0,50,2005,"Yarra",387949.792478139
"Richmond",4,"h","PI","Biggin",2.6,"3121",4,2,1,162,89,1965,"Yarra",1474461.25545452
"Richmond",2,"u","PI","hockingstuart",2.6,"3121",2,2,1,0,91,2013,"Yarra",548557.696123115
"Rosanna",3,"h","S","Buckingham",11.4,"3084",3,1,1,367.5,123,1965,"",964587.132667614
"Rosanna",3,"u","VB","Miles",11.4,"3084",3,1,1,213,112,2000,"Banyule",288037.82464587
"Rosanna",3,"h","S","Miles",11.4,"3084",3,2,1,608,123,1965,"Banyule",1062229.61454987
"Rosanna",4,"h","SP","Nelson",11.4,"3084",3,1,2,403,148,1950,"Banyule",1108647.07368033
"Rosanna",3,"u","S","Miles",11.4,"3084",3,2,2,169,123,2010,"Banyule",601368.133294044
"Rosanna",2,"h","S","hockingstuart",11.4,"3084",2,1,1,164,83,1980,"Banyule",540350.335775331
"Rosanna",4,"u","VB","Miles",11.4,"3084",3,1,1,367.5,123,1965,"",720604.31507931
"Rosanna",4,"h","S","Fletchers",11.4,"3084",4,2,4,604,230,1950,"Banyule",1413207.12434796
"Rosanna",3,"u","S","Miles",11.4,"3084",3,1,2,239,123,1965,"Banyule",510690.504922468
"Rosanna",3,"t","S","Miles",11.4,"3084",3,1,1,367.5,123,1965,"",778487.934994046
"Rosanna",3,"u","S","Barry",11.4,"3084",3,2,1,217,142,2006,"Banyule",488060.325264005
"Rosanna",3,"h","S","Miles",11.4,"3084",3,1,2,692,125,1950,"Banyule",998200.485500417
"Seddon",3,"h","S","Burnham",6.6,"3011",3,1,1,350,116,1890,"Maribyrnong",1175723.7099585
"Seddon",4,"h","S","Village",6.6,"3011",4,2,1,299,158,1910,"Maribyrnong",1445947.5363144
"Seddon",3,"h","S","Jas",6.6,"3011",3,1,0,371,134,1910,"Maribyrnong",1004295.56723362
"Seddon",2,"t","SP","Greg",6.6,"3011",2,1,1,126,127,2011,"Maribyrnong",495130.205691137
"Seddon",3,"h","VB","Village",6.6,"3011",3,1,0,234,111,1900,"Maribyrnong",931450.533729748
"Seddon",5,"h","SP","Jas",6.6,"3011",5,3,1,386,218,1890,"Maribyrnong",1777973.08104831
"Seddon",2,"h","S","Jas",6.6,"3011",2,1,1,170,123,1965,"Maribyrnong",802844.279504358
"Seddon",3,"h","S","Williams",6.6,"3011",3,1,1,283,123,1940,"Maribyrnong",1057086.98542448
"Seddon",3,"h","S","Sweeney",6.6,"3011",3,1,1,367.5,123,1965,"",1160503.08232786
"South Melbourne",2,"h","S","Greg",2.1,"3205",2,1,0,114,123,1965,"Port Phillip",1152047.81324864
"South Melbourne",3,"h","PI","Greg",2.1,"3205",3,1,1,181,117,1880,"Port Phillip",1412873.64331187
"South Melbourne",1,"u","VB","Cayzer",2.1,"3205",1,1,1,0,123,1960,"Port Phillip",517677.958667558
"South Melbourne",3,"h","VB","Greg",2.1,"3205",3,2,1,108,125,1890,"Port Phillip",1580184.43467044
"South Melbourne",2,"h","VB","Greg",2.1,"3205",2,2,1,131,79,1890,"Port Phillip",1375569.64425336
"South Melbourne",3,"h","S","Greg",2.1,"3205",3,2,1,0,123,1965,"Port Phillip",1561144.07410324
"South Melbourne",3,"t","S","Cayzer",2.1,"3205",3,2,1,146,123,1965,"Port Phillip",1321857.87862584
"South Melbourne",3,"h","PI","Greg",2.1,"3205",3,2,1,138,138,1998,"Port Phillip",1405805.47264679
"South Melbourne",3,"h","S","Marshall",2.1,"3205",3,2,1,234,123,1863,"Port Phillip",1895853.01021225
"South Melbourne",1,"u","SP","Biggin",2.1,"3205",3,1,1,367.5,123,1965,"",474964.813407626
"South Yarra",2,"u","S","Kay",3.3,"3141",3,1,1,367.5,123,1965,"",1342415.20543921
"South Yarra",2,"u","SP","Jellis",3.3,"3141",2,1,1,0,86,2003,"Stonnington",742881.575641318
"South Yarra",1,"u","S","LITTLE",3.3,"3141",1,1,1,0,123,2013,"Stonnington",377281.373063112
"South Yarra",2,"u","S","hockingstuart",3.3,"3141",2,2,1,742,123,1950,"Melbourne",1031076.97522668
"South Yarra",3,"t","PI","hockingstuart",3.3,"3141",2,2,1,181,148,1990,"Melbourne",1284827.60583829
"South Yarra",1,"u","SP","Marshall",3.3,"3141",1,1,1,0,123,1965,"Stonnington",789614.086461838
"South Yarra",3,"t","S","Kay",3.3,"3141",3,2,1,80,118,2003,"Stonnington",1613948.40453531
"South Yarra",2,"u","PI","Williams",3.3,"3141",2,2,2,0,107,1986,"Melbourne",993716.246809569
"South Yarra",2,"h","S","Biggin",3.3,"3141",2,1,2,367,123,1985,"Stonnington",1256167.59072957
"South Yarra",3,"h","PI","Williams",3.3,"3141",3,2,1,350,123,1965,"Stonnington",1487812.16416539
"South Yarra",3,"h","S","hockingstuart",3.3,"3141",3,2,2,141,123,1990,"Stonnington",1555575.271066
"South Yarra",2,"u","S","Jellis",3.3,"3141",2,1,2,0,72,1970,"Stonnington",903959.317760418
"South Yarra",3,"h","SP","Jellis",3.3,"3141",3,2,1,198,123,1965,"Stonnington",1619408.72098791
"South Yarra",3,"h","S","hockingstuart",3.3,"3141",3,1,2,442,123,1965,"Stonnington",1437857.98686824
"South Yarra",1,"u","S","hockingstuart",3.3,"3141",1,1,1,0,45,1960,"Stonnington",508336.979988257
"South Yarra",1,"u","PI","Williams",3.3,"3141",1,1,1,367.5,123,1965,"",754013.746903042
"South Yarra",1,"u","S","hockingstuart",3.3,"3141",1,1,1,0,56,1970,"Melbourne",618915.364984396
"South Yarra",1,"u","S","hockingstuart",3.3,"3141",1,1,0,0,42,1950,"Stonnington",451616.508513986
"South Yarra",2,"u","S","hockingstuart",3.3,"3141",2,1,1,0,123,1965,"Stonnington",721751.447044657
"South Yarra",3,"t","S","Williams",3.3,"3141",2,2,2,0,123,1965,"Melbourne",1570958.86329556
"South Yarra",1,"u","PI","Dingle",3.3,"3141",2,1,1,0,123,2011,"Stonnington",299711.272366746
"South Yarra",1,"u","S","Kay",3.3,"3141",2,1,2,0,123,1965,"Stonnington",979096.700495028
"Southbank",2,"u","S","hockingstuart",1.2,"3006",3,1,1,367.5,123,1965,"",560238.531337711
"Southbank",3,"h","S","Greg",1.2,"3006",3,1,1,0,123,1965,"Melbourne",1235778.79566562
"Southbank",2,"u","S","RT",1.2,"3006",2,1,1,0,77,2000,"Melbourne",569205.387530842
"Southbank",3,"u","VB","VICPROP",1.2,"3006",3,2,1,0,112,1965,"Melbourne",828296.362272424
"Spotswood",3,"h","S","hockingstuart",7.7,"3015",3,1,3,690,123,1950,"Hobsons Bay",970134.212413725
"Spotswood",2,"h","S","Jas",7.7,"3015",2,1,2,562,116,1950,"Hobsons Bay",757389.072882676
"Spotswood",2,"h","S","Jas",7.7,"3015",2,1,2,502,104,1950,"Hobsons Bay",750701.611413263
"Spotswood",3,"h","S","McGrath",7.7,"3015",3,1,1,435,123,1965,"Hobsons Bay",870433.054899582
"Spotswood",3,"h","S","Village",7.7,"3015",2,1,2,526,127,1950,"Hobsons Bay",1012305.78056252
"St Kilda",1,"u","PI","McGrath",6.1,"3182",1,1,1,0,50,1960,"Port Phillip",381143.654255971
"St Kilda",2,"u","PI","hockingstuart",6.1,"3182",3,1,1,367.5,123,1965,"",605566.667343588
"St Kilda",2,"u","S","Greg",6.1,"3182",2,2,2,0,102,1999,"Port Phillip",927514.52063265
"St Kilda",2,"u","S","Marshall",6.1,"3182",2,1,1,0,123,1960,"Port Phillip",947804.860926036
"St Kilda",1,"u","S","Gary",6.1,"3182",3,1,1,367.5,123,1965,"",486975.277033096
"St Kilda",1,"u","S","Gary",6.1,"3182",3,1,1,367.5,123,1965,"",486975.277033096
"St Kilda",1,"u","VB","Gary",6.1,"3182",1,1,1,0,53,1998,"Port Phillip",276814.747122011
"St Kilda",2,"u","S","hockingstuart",6.1,"3182",3,1,1,367.5,123,1965,"",720934.870519356
"St Kilda",3,"h","S","Marshall",6.1,"3182",3,2,0,367,123,1868,"Port Phillip",1818041.74187222
"St Kilda",2,"u","PI","McGrath",6.1,"3182",2,1,1,0,123,1965,"Port Phillip",592063.545527573
"St Kilda",2,"u","PI","Buxton",6.1,"3182",2,2,1,0,70,2000,"Port Phillip",638560.089047691
"St Kilda",3,"h","PI","Marshall",6.1,"3182",3,2,2,124,134,2000,"Port Phillip",1649247.70260823
"St Kilda",2,"u","S","Gary",6.1,"3182",2,1,1,0,123,1965,"Port Phillip",637467.463534333
"St Kilda",2,"u","S","Greg",6.1,"3182",3,1,1,367.5,123,1965,"",839315.164481346
"St Kilda",2,"h","S","hockingstuart",6.1,"3182",2,1,1,123,68,1900,"Port Phillip",1171229.97155335
"St Kilda",2,"u","VB","Harrington",6.1,"3182",2,1,1,0,46,1970,"Port Phillip",442154.679244174
"St Kilda",2,"u","S","McGrath",6.1,"3182",3,1,1,367.5,123,1965,"",786697.082157913
"St Kilda",2,"u","PI","Whiting",6.1,"3182",2,1,1,1235,63,1980,"Port Phillip",490306.54205401
"St Kilda",4,"h","S","hockingstuart",6.1,"3182",4,2,2,436,211,1880,"Port Phillip",1868325.89217625
"St Kilda",3,"h","S","McGrath",6.1,"3182",3,2,2,361,171,2016,"Port Phillip",1529114.47250556
"St Kilda",2,"u","VB","McGrath",6.1,"3182",2,1,1,797,67,1970,"Port Phillip",586632.861817394
"St Kilda",1,"u","PI","Whiting",6.1,"3182",3,1,1,367.5,123,1965,"",377633.436834448
"St Kilda",4,"h","PI","RT",6.1,"3182",4,3,5,648,123,1965,"Port Phillip",2121476.18954888
"St Kilda",2,"u","PI","McGrath",6.1,"3182",2,1,1,1155,102,1995,"Port Phillip",550465.805912178
"St Kilda",1,"u","S","Gary",6.1,"3182",1,1,1,0,123,1965,"Port Phillip",455534.25316278
"Strathmore",4,"h","S","Nelson",9.7,"3041",3,1,1,367.5,123,1965,"",1359597.31961858
"Strathmore",3,"h","S","Considine",9.7,"3041",3,2,1,606,159,1950,"Moonee Valley",1084503.01132759
"Strathmore",3,"h","S","Considine",9.7,"3041",3,2,2,1781,123,1965,"Moonee Valley",1128049.39134638
"Strathmore",3,"h","S","Nelson",9.7,"3041",3,1,2,650,143,1930,"Moonee Valley",1099583.69951068
"Strathmore",4,"h","PI","Nelson",9.7,"3041",4,3,2,0,160,1970,"Moonee Valley",1424372.70021752
"Strathmore",5,"h","S","Brad",9.7,"3041",5,3,4,754,123,1965,"Moonee Valley",1891103.3195419
"Strathmore",4,"h","VB","Brad",9.7,"3041",4,2,2,689,25,1977,"Moonee Valley",1248359.51437789
"Strathmore",2,"h","S","Barry",9.7,"3041",3,2,1,378,106,2000,"Moonee Valley",851726.813128492
"Strathmore",4,"h","S","Considine",9.7,"3041",3,1,1,367.5,123,1965,"",1278474.16872814
"Strathmore",4,"h","VB","Pagan",9.7,"3041",4,1,1,390,123,1965,"Moonee Valley",1094462.79809589
"Strathmore",5,"h","VB","Nelson",9.7,"3041",5,3,2,387,123,1965,"Moonee Valley",1620436.25547341
"Strathmore",4,"h","S","Nelson",9.7,"3041",4,2,2,908,208,1960,"Moonee Valley",1430755.68853302
"Strathmore",4,"h","SP","Considine",9.7,"3041",3,1,1,367.5,123,1965,"",1229568.8202136
"Strathmore",3,"t","PI","Nelson",9.7,"3041",4,3,2,717,123,1965,"Moonee Valley",925949.946846739
"Sunshine",2,"u","PI","Douglas",12.6,"3020",2,1,1,79,123,1965,"Brimbank",-89631.795881987
"Sunshine",3,"h","PI","Barry",12.6,"3020",3,2,1,655,165,1940,"Brimbank",839749.877648185
"Sunshine",2,"h","S","Sweeney",12.6,"3020",2,1,1,322,123,1965,"Brimbank",496719.897436273
"Sunshine",5,"h","PI","Barry",12.6,"3020",4,2,2,690,123,1965,"Brimbank",1263816.1338045
"Sunshine",3,"h","PI","Douglas",12.6,"3020",3,2,1,119,110,2009,"Brimbank",638185.336222966
"Sunshine",3,"h","S","Trimson",12.6,"3020",3,1,1,725,123,1965,"Brimbank",784356.124291104
"Sunshine",3,"t","SP","Barry",12.6,"3020",3,1,1,367.5,123,1965,"",569119.415411146
"Sunshine",2,"u","SP","Jas",12.6,"3020",3,1,1,367.5,123,1965,"",115819.133534171
"Sunshine",4,"h","S","Stockdale",12.6,"3020",4,1,1,521,123,1965,"Brimbank",903484.130604785
"Sunshine",4,"h","S","Barry",12.6,"3020",4,1,2,562,123,1965,"Brimbank",989530.475997624
"Sunshine",3,"h","S","Douglas",12.6,"3020",3,1,2,487,123,1965,"Brimbank",741446.008685355
"Sunshine",4,"h","S","Barry",12.6,"3020",3,1,1,490,123,1965,"Brimbank",966422.232959453
"Sunshine",3,"h","S","Barry",12.6,"3020",3,1,1,462,104,1956,"Brimbank",740239.860552354
"Sunshine",3,"h","S","YPA",12.6,"3020",3,1,2,563,122,1965,"Brimbank",787710.253376337
"Sunshine",3,"h","S","Sweeney",12.6,"3020",3,1,1,351,125,2002,"Brimbank",624976.974125909
"Sunshine North",3,"h","SP","Douglas",13.3,"3020",3,1,1,367.5,123,1965,"",610657.948570847
"Sunshine North",3,"h","PI","Douglas",13.3,"3020",3,1,2,541,123,1965,"Brimbank",467512.198537958
"Sunshine North",3,"h","S","Sweeney",13.3,"3020",3,1,1,367.5,123,1965,"",668788.692188434
"Sunshine North",2,"h","S","Douglas",13.3,"3020",2,1,4,343,81,1960,"Brimbank",525299.251913075
